,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
282,H7dKniPnjG6sax8bGnsY1zGTwnhjex7oZHGQBkL9Ft0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Dell Technologies, Nucor, Marathon Petroleum, The Kroger and Valero Energy",Zacks Equity Research,2022-06-28T14:20:00Z,https://www.zacks.com/stock/news/1945072/the-zacks-analyst-blog-highlights-dell-technologies-nucor-marathon-petroleum-the-kroger-and-valero-energy,"['NUE', 'DELL', 'VLO', 'KR', 'MPC']","Dell Technologies, Nucor, Marathon Petroleum, The Kroger and Valero Energy are part of Zacks top Analyst Blog.",https://www.zacks.com/amp/stock/news/1945072/the-zacks-analyst-blog-highlights-dell-technologies-nucor-marathon-petroleum-the-kroger-and-valero-energy,https://staticx-tuner.zacks.com/images/articles/main/3e/1190.jpg,
283,4K3oxzAym-wsDfPkH3Kc9M7jmEBByDyHjUVEVCkj4vE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Low-Leverage Stocks to Buy as Wall Street Tumbles,Aparajita Dutta,2022-06-29T11:36:00Z,https://www.zacks.com/stock/news/1945526/5-low-leverage-stocks-to-buy-as-wall-street-tumbles,"['VLO', 'SU', 'NX', 'PLAB', 'MATX']","Amid a tumultuous share market, one should go for low-leverage stocks to avoid huge losses. You may buy NX, VLO, SU, MATX & PLAB",https://www.zacks.com/amp/stock/news/1945526/5-low-leverage-stocks-to-buy-as-wall-street-tumbles,https://staticx-tuner.zacks.com/images/articles/main/d6/135.jpg,
284,0Miw4-jkJd1FltGRKVAvgEvoo5yrAZAI0mAXxjB3g44,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Stocks to Buy as Markets Head Toward Worst 1H in 50 Years,Nalak Das,2022-06-29T11:55:00Z,https://www.zacks.com/stock/news/1945561/5-stocks-to-buy-as-markets-head-toward-worst-1h-in-50-years,"['LMT', 'HSY', 'ADM', 'VLO', 'MPC']","We have narrowed our search to five U.S. corporate giants that have offered more than 10% returns year to date. These are: ADM, HSY, LMT, MPC and VLO.",https://www.zacks.com/amp/stock/news/1945561/5-stocks-to-buy-as-markets-head-toward-worst-1h-in-50-years,https://staticx-tuner.zacks.com/images/articles/main/ae/14424.jpg,
285,xHVvsM0ycE2blT7YIWt3DJBDeDjuR8HXnoYmxZ_lhhg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",ExxonMobil (XOM) Signs Deal to Explore CCS Project in China,Zacks Equity Research,2022-06-29T14:01:00Z,https://www.zacks.com/stock/news/1945707/exxonmobil-xom-signs-deal-to-explore-ccs-project-in-china,"['XOM', 'VLO', 'IMO', 'SHEL']",ExxonMobil (XOM) and partners will assess the carbon policy systems in China and will propose policies to support the deployment of CCS projects in Dayawan Petrochemical Industrial Park.,https://www.zacks.com/amp/stock/news/1945707/exxonmobil-xom-signs-deal-to-explore-ccs-project-in-china,https://staticx-tuner.zacks.com/images/articles/main/d4/1323.jpg,
286,GgFrfEARz16n00PCeK_NGaB3Ck2w3nM21GAex77Ckws,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",MPC vs. VLO: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-06-29T15:40:12Z,https://www.zacks.com/stock/news/1945732/mpc-vs-vlo-which-stock-is-the-better-value-option,"['MPC', 'VLO']",MPC vs. VLO: Which Stock Is the Better Value Option?,https://www.zacks.com/amp/stock/news/1945732/mpc-vs-vlo-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,
287,IxdexSipVtSp9LX0sNOJY323JuJ0MvhUD-lf0E7_kTM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Archer-Daniels-Midland, Marathon Petroleum, Valero Energy, The Hershey and Lockheed Martin",Zacks Equity Research,2022-06-30T10:37:00Z,https://www.zacks.com/stock/news/1946085/the-zacks-analyst-blog-highlights-archer-daniels-midland-marathon-petroleum-valero-energy-the-hershey-and-lockheed-martin,"['LMT', 'HSY', 'ADM', 'VLO', 'MPC']","Archer-Daniels-Midland, Marathon Petroleum, Valero Energy, The Hershey and Lockheed Martin are part of Zacks top Analyst Blog.",https://www.zacks.com/amp/stock/news/1946085/the-zacks-analyst-blog-highlights-archer-daniels-midland-marathon-petroleum-valero-energy-the-hershey-and-lockheed-martin,https://staticx-tuner.zacks.com/images/articles/main/c3/1493.jpg,
288,R2dNl2y-OwWXKMgcU0vV7WAS4nT6broXW3jkdauY4Uo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",These High-Yield Stocks Are Going Green to Grow Their Dividends,newsfeedback@fool.com (Matthew DiLallo),2022-06-30T12:30:00Z,https://www.fool.com/investing/2022/06/30/these-high-yield-stocks-are-going-green-to-grow-th/,"['PSX', 'CVX', 'VLO']",These refineries are switching to producing renewable fuels.,,https://g.foolcdn.com/editorial/images/687575/a-person-standing-next-to-an-energy-facility.jpg,['investing']
289,wKCzDwqXhg9jJVoJ1U1R0wWpFf3DZRBOmWfcXmzMo2o,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Are You a Value Investor? This 1 Stock Could Be the Perfect Pick,Zacks Equity Research,2022-06-30T13:40:04Z,https://www.zacks.com/stock/news/1946211/are-you-a-value-investor-this-1-stock-could-be-the-perfect-pick,['VLO'],"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",https://www.zacks.com/amp/stock/news/1946211/are-you-a-value-investor-this-1-stock-could-be-the-perfect-pick,https://staticx-tuner.zacks.com/images/default_article_images/default43.jpg,
290,YzHV1Z91wJ1_H0dcTJZ6-25C9V5AyPr5DDrNRzm-3Wc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Outpaces Stock Market Gains: What You Should Know,Zacks Equity Research,2022-07-01T21:45:18Z,https://www.zacks.com/stock/news/1947053/valero-energy-vlo-outpaces-stock-market-gains-what-you-should-know,['VLO'],"In the latest trading session, Valero Energy (VLO) closed at $107.98, marking a +1.6% move from the previous day.",https://www.zacks.com/amp/stock/news/1947053/valero-energy-vlo-outpaces-stock-market-gains-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default11.jpg,
291,19w5QhPIABPZKxVWnLW9vUfSZD5tDOV-76Y86SEg2H4,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Wall Street's favorite stock sector has potential upside of 43% as we enter the second half of 2022,MarketWatch,2022-07-02T14:31:00Z,https://www.marketwatch.com/story/wall-streets-favorite-stock-sector-has-potential-upside-of-43-as-we-enter-the-second-half-of-2022-11656505692,"['XLY', 'XLC', 'XLK', 'XLE', 'CZR', 'AMZN', 'BBWI', 'TJX', 'HAS', 'TPR', 'GM', 'PENN', 'LKQ', 'NKE', 'GOOGL', 'MTCH', 'TMUS', 'TTWO', 'NWSA', 'EA', 'META', 'DIS', 'DISH', 'LYV', 'MSFT', 'NOW', 'EPAM', 'MPWR', 'INTU', 'CRM', 'MA', 'V', 'MU', 'AVGO', 'FANG', 'SLB', 'COOP', 'PSX', 'MPC', 'HAL', 'VLO', 'PXD', 'BKR', 'WMB']","After a difficult first half of the year, you may be surprised to see which sectors are forecast to rise the most.",https://www.marketwatch.com/amp/story/wall-streets-favorite-stock-sector-has-potential-upside-of-43-as-we-enter-the-second-half-of-2022-11656505692,https://images.mktw.net/im-573561/social,
292,oRsuLS2DTiMXvoBIkSQXHfEaGWZXO3RTelEeCUIDzvM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Magellan (MMP) Extends Open Season for Texas Pipeline Expansion,Zacks Equity Research,2022-07-04T12:01:00Z,https://www.zacks.com/stock/news/1947387/magellan-mmp-extends-open-season-for-texas-pipeline-expansion,"['MMP', 'VLO', 'MPC', 'ERF']",The proposed project by Magellan (MMP) includes the expansion of a 265-mile pipeline segment between Odessa and El Paso.,https://www.zacks.com/amp/stock/news/1947387/magellan-mmp-extends-open-season-for-texas-pipeline-expansion,https://staticx-tuner.zacks.com/images/articles/main/f2/298.jpg,
293,u5ZENY8HCHIugdVB0cogQczPOmSaLgGqZLETrYfxhC8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Valero Energy (VLO) Could Beat Earnings Estimates Again,Zacks Equity Research,2022-07-04T16:10:12Z,https://www.zacks.com/stock/news/1947606/why-valero-energy-vlo-could-beat-earnings-estimates-again,['VLO'],Valero Energy (VLO) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://www.zacks.com/amp/stock/news/1947606/why-valero-energy-vlo-could-beat-earnings-estimates-again,https://staticx-tuner.zacks.com/images/default_article_images/default12.jpg,
294,vmzIDQELcXuLGrqL4yssEmnr_MGX0Ro0QXW2LX78FLg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Williams (WMB) Declares FID on Louisiana Energy Gateway Project,Zacks Equity Research,2022-07-05T09:46:00Z,https://www.zacks.com/stock/news/1947808/williams-wmb-declares-fid-on-louisiana-energy-gateway-project,"['WMB', 'VLO', 'MPC', 'ERF']","Williams (WMB) makes the final investment decision on the project, which intends to gather 1.8 bcf/d of Haynesville natural gas and link it to premium markets.",https://www.zacks.com/amp/stock/news/1947808/williams-wmb-declares-fid-on-louisiana-energy-gateway-project,https://staticx-tuner.zacks.com/images/articles/main/04/1137.jpg,
295,jleW8AiiVP0QsTga0_mZd6HML37V-Rs6TB8_MeDOe0k,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 S&P 500 Energy Stock Winners of a Brutal First Half,Nilanjan Choudhury,2022-07-05T12:15:00Z,https://www.zacks.com/stock/news/1947929/5-sp-500-energy-stock-winners-of-a-brutal-first-half,"['XOM', 'HAL', 'HES', 'OXY', 'VLO']","Let's take a deep look into the S&P 500's top sector for the first six months of 2022 - Energy - and its high flyers OXY, VLO, HES, XOM and HAL.",https://www.zacks.com/amp/stock/news/1947929/5-sp-500-energy-stock-winners-of-a-brutal-first-half,https://staticx-tuner.zacks.com/images/articles/main/36/2116.jpg,
296,aM97x6Ejzft-7PraySHf9Fh6oFnDAsVOy-tfcA1RG_E,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Equinor (EQNR) Shuts Down North Sea Fields Amid Worker Strike,Zacks Equity Research,2022-07-05T14:50:00Z,https://www.zacks.com/stock/news/1948109/equinor-eqnr-shuts-down-north-sea-fields-amid-worker-strike,"['VLO', 'PBF', 'AR', 'EQNR']","Equinor (EQNR) starts the shutdown of three fields in the North Sea. The total production from these fields is estimated to be 89,000 boe/d.",https://www.zacks.com/amp/stock/news/1948109/equinor-eqnr-shuts-down-north-sea-fields-amid-worker-strike,https://staticx-tuner.zacks.com/images/articles/main/78/189.jpg,
297,qtHfIj1MA7m1Ga9VWEirW6-VAVCrl7Dft50HkM4jyuk,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",3 Sectors To Buy Before The Q2 Earnings Season,Investing.com,2022-07-06T10:17:00Z,https://www.investing.com/analysis/3-sectors-to-buy-before-the-q2-earnings-season-200626732,"['JPM', 'MS', 'XOM', 'CVX', 'VLO', 'MPC', 'OXY', 'HES', 'LNG', 'PSX', 'PXD', 'XLE', 'COP', 'EOG', 'SLB', 'DAL', 'UAL', 'LUV', 'GE', 'BA', 'RTX', 'TDG', 'FDX', 'XLI', 'UPS', 'UNP', 'HON', 'LMT', 'CAT', 'DE', 'MMM', 'NOC', 'XLB', 'LIN', 'SHW', 'APD', 'NEM', 'FCX', 'ECL', 'CTVA', 'DOW', 'IFF', 'NUE', 'ALB', 'NUE', 'BALL']",,https://m.investing.com/analysis/3-sectors-to-buy-before-the-q2-earnings-season-200626732?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
298,AkC_XxkX2eIi9jkOr4MhS89MHO0Q3LYA7j68_41IimM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should Vanguard MidCap ETF (VO) Be on Your Investing Radar?,Zacks Equity Research,2022-07-06T10:20:05Z,https://www.zacks.com/stock/news/1948399/should-vanguard-midcap-etf-vo-be-on-your-investing-radar,"['VO', 'DVN', 'OXY', 'VLO', 'IJH', 'IWR']",Style Box ETF report for VO,https://www.zacks.com/amp/stock/news/1948399/should-vanguard-midcap-etf-vo-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default23.jpg,
299,xCM-LBsc3dcjEyXIpz5Ie6HUvza3zxq9DWt2BEBpuKY,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",It’s Not Too Late For These Undervalued Energy Stocks,MarketBeat.com,2022-07-07T15:18:00Z,https://www.investing.com/analysis/its-not-too-late-for-these-undervalued-energy-stocks-200626813,"['SU', 'VLO', 'VLO']",,https://m.investing.com/analysis/its-not-too-late-for-these-undervalued-energy-stocks-200626813?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
300,hBvYBtHNUA7NhuAUu_DXMhpShjFObtM9ZEnMVW4VAX8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (SHEL) Sees Soaring Margins in Preliminary Q2 Earnings,Zacks Equity Research,2022-07-08T11:22:00Z,https://www.zacks.com/stock/news/1949672/shell-shel-sees-soaring-margins-in-preliminary-q2-earnings,"['XOM', 'VLO', 'LNG', 'SHEL']","Shell (SHEL) said that refining profitability should be quite strong in the second quarter, with margins surging due to global capacity shortage.",https://www.zacks.com/amp/stock/news/1949672/shell-shel-sees-soaring-margins-in-preliminary-q2-earnings,https://staticx-tuner.zacks.com/images/articles/main/a6/528.jpg,
301,Fbr1XNknYuw8po4Ja-7ALDvSz2-2uLIcL_G-kX7xaiI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","EIA Oil Supply Data Headlines: Crude Stocks Up, Fuel Down",Nilanjan Choudhury,2022-07-08T11:54:00Z,https://www.zacks.com/stock/news/1949709/eia-oil-supply-data-headlines-crude-stocks-up-fuel-down,"['OXY', 'VLO', 'CTRA']","With oil prices remaining strong, energy companies like Occidental Petroleum (OXY), Corterra Energy (CTRA) and Valero Energy (VLO) have seen solid gains in 2022.",https://www.zacks.com/amp/stock/news/1949709/eia-oil-supply-data-headlines-crude-stocks-up-fuel-down,https://staticx-tuner.zacks.com/images/articles/main/7a/2381.jpg,
302,PoysTfPOuI1jT2rTMthVY52ckpl7LiOwHSBHTzuHeL0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Is Most-Watched Stock Valero Energy Corporation (VLO) Worth Betting on Now?,Zacks Equity Research,2022-07-08T13:00:13Z,https://www.zacks.com/stock/news/1949711/is-most-watched-stock-valero-energy-corporation-vlo-worth-betting-on-now,['VLO'],"Zacks.com users have recently been watching Valero Energy (VLO) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://www.zacks.com/amp/stock/news/1949711/is-most-watched-stock-valero-energy-corporation-vlo-worth-betting-on-now,https://staticx-tuner.zacks.com/images/default_article_images/default1.jpg,
303,bMlcmygyph8hURf9AXhPldz5-4c-jTX28ETBfsjaZaM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero (VLO) Cheers Investors With $2.5B Buyback Approvals,Zacks Equity Research,2022-07-08T13:14:00Z,https://www.zacks.com/stock/news/1949737/valero-vlo-cheers-investors-with-25b-buyback-approvals,"['BP', 'VLO', 'CLR', 'AR']","Apart from stock repurchases, Valero (VLO) has been paying higher dividend yields over the past two years than the composite stocks belonging to the industry.",https://www.zacks.com/amp/stock/news/1949737/valero-vlo-cheers-investors-with-25b-buyback-approvals,https://staticx-tuner.zacks.com/images/articles/main/a2/2139.jpg,
304,wX5iKEq8G7fCSjT3iFrTuePmpdhwCB3YJjTqgUV2QDA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",3 Large-Cap Stocks up More Than 20% Year-To-Date,Derek Lewis,2022-07-08T19:37:00Z,https://www.zacks.com/commentary/1950043/3-large-cap-stocks-up-more-than-20-year-to-date,"['MRK', 'VLO', 'CI']",All three sport strong Zacks Ranks - a significant perk that instills confidence in these companies' share performances moving forward.,https://www.zacks.com/amp/commentary/1950043/3-large-cap-stocks-up-more-than-20-year-to-date,https://staticx-tuner.zacks.com/images/articles/main/35/2136.jpg,
